,aaid,Country,City,District,Ward
12483,241530712,Vietnam,Thừa Thiên Huế,Huyện A Lưới,Xã Hồng Quảng
12484,241530713,Vietnam,Thừa Thiên Huế,Huyện A Lưới,Xã Hương Phong
12485,241530714,Vietnam,Thừa Thiên Huế,Huyện A Lưới,Xã Nhâm
12486,241530715,Vietnam,Thừa Thiên Huế,Huyện A Lưới,Xã Hồng Thượng
12487,241530716,Vietnam,Thừa Thiên Huế,Huyện A Lưới,Xã Hồng Thái
12488,241530717,Vietnam,Thừa Thiên Huế,Huyện A Lưới,Xã Hương Lâm
12489,241530718,Vietnam,Thừa Thiên Huế,Huyện A Lưới,Xã A Roằng
12490,241530719,Vietnam,Thừa Thiên Huế,Huyện A Lưới,Xã Đông Sơn
12491,241530720,Vietnam,Thừa Thiên Huế,Huyện A Lưới,Xã A Đớt
12492,241530721,Vietnam,Thừa Thiên Huế,Huyện A Lưới,Xã Hồng Thủy
12493,241530801,Vietnam,Thừa Thiên Huế,Huyện Phú Lộc,Thị trấn Phú Lộc
12494,241530802,Vietnam,Thừa Thiên Huế,Huyện Phú Lộc,Thị trấn Lăng Cô
12495,241530803,Vietnam,Thừa Thiên Huế,Huyện Phú Lộc,Xã Vinh Mỹ
12496,241530804,Vietnam,Thừa Thiên Huế,Huyện Phú Lộc,Xã Vinh Hưng
12497,241530805,Vietnam,Thừa Thiên Huế,Huyện Phú Lộc,Xã Vinh Hải
12498,241530806,Vietnam,Thừa Thiên Huế,Huyện Phú Lộc,Xã Vinh Giang
12499,241530807,Vietnam,Thừa Thiên Huế,Huyện Phú Lộc,Xã Vinh Hiền
12500,241530808,Vietnam,Thừa Thiên Huế,Huyện Phú Lộc,Xã Lộc Bổn
12501,241530809,Vietnam,Thừa Thiên Huế,Huyện Phú Lộc,Xã Lộc Sơn
12502,241530810,Vietnam,Thừa Thiên Huế,Huyện Phú Lộc,Xã Lộc Bình
12503,241530811,Vietnam,Thừa Thiên Huế,Huyện Phú Lộc,Xã Lộc Vĩnh
12504,241530812,Vietnam,Thừa Thiên Huế,Huyện Phú Lộc,Xã Lộc An
12505,241530813,Vietnam,Thừa Thiên Huế,Huyện Phú Lộc,Xã Lộc Điền
12506,241530814,Vietnam,Thừa Thiên Huế,Huyện Phú Lộc,Xã Lộc Thủy
12507,241530815,Vietnam,Thừa Thiên Huế,Huyện Phú Lộc,Xã Lộc Trì
12508,241530816,Vietnam,Thừa Thiên Huế,Huyện Phú Lộc,Xã Lộc Tiến
12509,241530817,Vietnam,Thừa Thiên Huế,Huyện Phú Lộc,Xã Lộc Hòa
12510,241530818,Vietnam,Thừa Thiên Huế,Huyện Phú Lộc,Xã Xuân Lộc
12511,241530901,Vietnam,Thừa Thiên Huế,Huyện Nam Đông,Thị trấn Khe Tre
12512,241530902,Vietnam,Thừa Thiên Huế,Huyện Nam Đông,Xã Hương Phú
12513,241530903,Vietnam,Thừa Thiên Huế,Huyện Nam Đông,Xã Hương Sơn
12514,241530904,Vietnam,Thừa Thiên Huế,Huyện Nam Đông,Xã Hương Lộc
12515,241530905,Vietnam,Thừa Thiên Huế,Huyện Nam Đông,Xã Thượng Quảng
12516,241530906,Vietnam,Thừa Thiên Huế,Huyện Nam Đông,Xã Hương Hòa
12517,241530907,Vietnam,Thừa Thiên Huế,Huyện Nam Đông,Xã Hương Giang
12518,241530908,Vietnam,Thừa Thiên Huế,Huyện Nam Đông,Xã Hương Hữu
12519,241530909,Vietnam,Thừa Thiên Huế,Huyện Nam Đông,Xã Thượng Lộ
12520,241530910,Vietnam,Thừa Thiên Huế,Huyện Nam Đông,Xã Thượng Long
12521,241530911,Vietnam,Thừa Thiên Huế,Huyện Nam Đông,Xã Thượng Nhật
12522,241540000,Vietnam,Quảng Bình,,
12523,241540101,Vietnam,Quảng Bình,Thành Phố Đồng Hới,Phường Hải Thành
12524,241540102,Vietnam,Quảng Bình,Thành Phố Đồng Hới,Phường Đồng Phú
12525,241540103,Vietnam,Quảng Bình,Thành Phố Đồng Hới,Phường Bắc Lý
12526,241540104,Vietnam,Quảng Bình,Thành Phố Đồng Hới,Phường Đồng Mỹ
12527,241540105,Vietnam,Quảng Bình,Thành Phố Đồng Hới,Phường Nam Lý
12528,241540106,Vietnam,Quảng Bình,Thành Phố Đồng Hới,Phường Hải Đình
12529,241540107,Vietnam,Quảng Bình,Thành Phố Đồng Hới,Phường Đồng Sơn
12530,241540108,Vietnam,Quảng Bình,Thành Phố Đồng Hới,Phường Phú Hải
12531,241540109,Vietnam,Quảng Bình,Thành Phố Đồng Hới,Phường Bắc Nghĩa
12532,241540110,Vietnam,Quảng Bình,Thành Phố Đồng Hới,Phường Đức Ninh Đông
12533,241540111,Vietnam,Quảng Bình,Thành Phố Đồng Hới,Xã Quang Phú
12534,241540112,Vietnam,Quảng Bình,Thành Phố Đồng Hới,Xã Lộc Ninh
12535,241540113,Vietnam,Quảng Bình,Thành Phố Đồng Hới,Xã Bảo Ninh
12536,241540114,Vietnam,Quảng Bình,Thành Phố Đồng Hới,Xã Nghĩa Ninh
12537,241540115,Vietnam,Quảng Bình,Thành Phố Đồng Hới,Xã Thuận Đức
12538,241540201,Vietnam,Quảng Bình,Huyện Minh Hóa,Thị trấn Quy Đạt
12539,241540202,Vietnam,Quảng Bình,Huyện Minh Hóa,Xã Dân Hóa
12540,241540203,Vietnam,Quảng Bình,Huyện Minh Hóa,Xã Trọng Hóa
12541,241540204,Vietnam,Quảng Bình,Huyện Minh Hóa,Xã Hóa Phúc
12542,241540205,Vietnam,Quảng Bình,Huyện Minh Hóa,Xã Hồng Hóa
12543,241540206,Vietnam,Quảng Bình,Huyện Minh Hóa,Xã Hóa Thanh
12544,241540207,Vietnam,Quảng Bình,Huyện Minh Hóa,Xã Hóa Tiến
12545,241540208,Vietnam,Quảng Bình,Huyện Minh Hóa,Xã Hóa Hợp
12546,241540209,Vietnam,Quảng Bình,Huyện Minh Hóa,Xã Xuân Hóa
12547,241540210,Vietnam,Quảng Bình,Huyện Minh Hóa,Xã Yên Hóa
12548,241540211,Vietnam,Quảng Bình,Huyện Minh Hóa,Xã Minh Hóa
12549,241540212,Vietnam,Quảng Bình,Huyện Minh Hóa,Xã Tân Hóa
12550,241540213,Vietnam,Quảng Bình,Huyện Minh Hóa,Xã Hóa Sơn
12551,241540214,Vietnam,Quảng Bình,Huyện Minh Hóa,Xã Quy Hóa
12552,241540215,Vietnam,Quảng Bình,Huyện Minh Hóa,Xã Trung Hóa
12553,241540216,Vietnam,Quảng Bình,Huyện Minh Hóa,Xã Thượng Hóa
12554,241540301,Vietnam,Quảng Bình,Huyện Tuyên Hóa,Thị trấn Đồng Lê
12555,241540302,Vietnam,Quảng Bình,Huyện Tuyên Hóa,Xã Hương Hóa
12556,241540303,Vietnam,Quảng Bình,Huyện Tuyên Hóa,Xã Kim Hóa
12557,241540304,Vietnam,Quảng Bình,Huyện Tuyên Hóa,Xã Thanh Hóa
12558,241540305,Vietnam,Quảng Bình,Huyện Tuyên Hóa,Xã Thanh Thạch
12559,241540306,Vietnam,Quảng Bình,Huyện Tuyên Hóa,Xã Thuận Hóa
12560,241540307,Vietnam,Quảng Bình,Huyện Tuyên Hóa,Xã Lâm Hóa
12561,241540308,Vietnam,Quảng Bình,Huyện Tuyên Hóa,Xã Lê Hóa
12562,241540309,Vietnam,Quảng Bình,Huyện Tuyên Hóa,Xã Sơn Hóa
12563,241540310,Vietnam,Quảng Bình,Huyện Tuyên Hóa,Xã Đồng Hóa
12564,241540311,Vietnam,Quảng Bình,Huyện Tuyên Hóa,Xã Ngư Hóa
12565,241540312,Vietnam,Quảng Bình,Huyện Tuyên Hóa,Xã Nam Hóa
12566,241540313,Vietnam,Quảng Bình,Huyện Tuyên Hóa,Xã Thạch Hóa
12567,241540314,Vietnam,Quảng Bình,Huyện Tuyên Hóa,Xã Đức Hóa
12568,241540315,Vietnam,Quảng Bình,Huyện Tuyên Hóa,Xã Phong Hóa
12569,241540316,Vietnam,Quảng Bình,Huyện Tuyên Hóa,Xã Mai Hóa
12570,241540317,Vietnam,Quảng Bình,Huyện Tuyên Hóa,Xã Tiến Hóa
12571,241540318,Vietnam,Quảng Bình,Huyện Tuyên Hóa,Xã Châu Hóa
12572,241540319,Vietnam,Quảng Bình,Huyện Tuyên Hóa,Xã Cao Quảng
12573,241540320,Vietnam,Quảng Bình,Huyện Tuyên Hóa,Xã Văn Hóa
12574,241540401,Vietnam,Quảng Bình,Huyện Quảng Trạch,Xã Quảng Hợp
12575,241540402,Vietnam,Quảng Bình,Huyện Quảng Trạch,Xã Quảng Kim
12576,241540403,Vietnam,Quảng Bình,Huyện Quảng Trạch,Xã Quảng Đông
12577,241540404,Vietnam,Quảng Bình,Huyện Quảng Trạch,Xã Quảng Phú
12578,241540405,Vietnam,Quảng Bình,Huyện Quảng Trạch,Xã Quảng Châu
12579,241540406,Vietnam,Quảng Bình,Huyện Quảng Trạch,Xã Quảng Thạch
12580,241540407,Vietnam,Quảng Bình,Huyện Quảng Trạch,Xã Quảng Lưu
12581,241540408,Vietnam,Quảng Bình,Huyện Quảng Trạch,Xã Quảng Tùng
12582,241540409,Vietnam,Quảng Bình,Huyện Quảng Trạch,Xã Cảnh Dương
12583,241540410,Vietnam,Quảng Bình,Huyện Quảng Trạch,Xã Quảng Tiến
12584,241540411,Vietnam,Quảng Bình,Huyện Quảng Trạch,Xã Quảng Hưng
12585,241540412,Vietnam,Quảng Bình,Huyện Quảng Trạch,Xã Quảng Xuân
12586,241540413,Vietnam,Quảng Bình,Huyện Quảng Trạch,Xã Cảnh Hóa
12587,241540414,Vietnam,Quảng Bình,Huyện Quảng Trạch,Xã Quảng Liên
12588,241540415,Vietnam,Quảng Bình,Huyện Quảng Trạch,Xã Quảng Trường
12589,241540416,Vietnam,Quảng Bình,Huyện Quảng Trạch,Xã Quảng Phương
12590,241540417,Vietnam,Quảng Bình,Huyện Quảng Trạch,Xã Phù Hóa
12591,241540418,Vietnam,Quảng Bình,Huyện Quảng Trạch,Xã Quảng Thanh
12592,241540501,Vietnam,Quảng Bình,Huyện Bố Trạch,Thị trấn Hoàn Lão
12593,241540502,Vietnam,Quảng Bình,Huyện Bố Trạch,Thị trấn NT Việt Trung
12594,241540503,Vietnam,Quảng Bình,Huyện Bố Trạch,Xã Xuân Trạch
12595,241540504,Vietnam,Quảng Bình,Huyện Bố Trạch,Xã Mỹ Trạch
12596,241540505,Vietnam,Quảng Bình,Huyện Bố Trạch,Xã Hạ Trạch
12597,241540506,Vietnam,Quảng Bình,Huyện Bố Trạch,Xã Bắc Trạch
12598,241540507,Vietnam,Quảng Bình,Huyện Bố Trạch,Xã Lâm Trạch
12599,241540508,Vietnam,Quảng Bình,Huyện Bố Trạch,Xã Thanh Trạch
12600,241540509,Vietnam,Quảng Bình,Huyện Bố Trạch,Xã Liên Trạch
12601,241540510,Vietnam,Quảng Bình,Huyện Bố Trạch,Xã Phúc Trạch
12602,241540511,Vietnam,Quảng Bình,Huyện Bố Trạch,Xã Cự Nẫm
12603,241540512,Vietnam,Quảng Bình,Huyện Bố Trạch,Xã Hải Trạch
12604,241540513,Vietnam,Quảng Bình,Huyện Bố Trạch,Xã Thượng Trạch
12605,241540514,Vietnam,Quảng Bình,Huyện Bố Trạch,Xã Sơn Lộc
12606,241540515,Vietnam,Quảng Bình,Huyện Bố Trạch,Xã Phú Trạch
12607,241540516,Vietnam,Quảng Bình,Huyện Bố Trạch,Xã Hưng Trạch
12608,241540517,Vietnam,Quảng Bình,Huyện Bố Trạch,Xã Đồng Trạch
12609,241540518,Vietnam,Quảng Bình,Huyện Bố Trạch,Xã Đức Trạch
12610,241540519,Vietnam,Quảng Bình,Huyện Bố Trạch,Xã Sơn Trạch
12611,241540520,Vietnam,Quảng Bình,Huyện Bố Trạch,Xã Vạn Trạch
12612,241540521,Vietnam,Quảng Bình,Huyện Bố Trạch,Xã Hoàn Trạch
12613,241540522,Vietnam,Quảng Bình,Huyện Bố Trạch,Xã Phú Định
12614,241540523,Vietnam,Quảng Bình,Huyện Bố Trạch,Xã Trung Trạch
12615,241540524,Vietnam,Quảng Bình,Huyện Bố Trạch,Xã Tây Trạch
12616,241540525,Vietnam,Quảng Bình,Huyện Bố Trạch,Xã Hòa Trạch
12617,241540526,Vietnam,Quảng Bình,Huyện Bố Trạch,Xã Đại Trạch
12618,241540527,Vietnam,Quảng Bình,Huyện Bố Trạch,Xã Nhân Trạch
12619,241540528,Vietnam,Quảng Bình,Huyện Bố Trạch,Xã Tân Trạch
12620,241540529,Vietnam,Quảng Bình,Huyện Bố Trạch,Xã Nam Trạch
12621,241540530,Vietnam,Quảng Bình,Huyện Bố Trạch,Xã Lý Trạch
12622,241540601,Vietnam,Quảng Bình,Huyện Quảng Ninh,Thị trấn Quán Hàu
12623,241540602,Vietnam,Quảng Bình,Huyện Quảng Ninh,Xã Trường Sơn
12624,241540603,Vietnam,Quảng Bình,Huyện Quảng Ninh,Xã Lương Ninh
12625,241540604,Vietnam,Quảng Bình,Huyện Quảng Ninh,Xã Vĩnh Ninh
12626,241540605,Vietnam,Quảng Bình,Huyện Quảng Ninh,Xã Võ Ninh
12627,241540606,Vietnam,Quảng Bình,Huyện Quảng Ninh,Xã Hải Ninh
12628,241540607,Vietnam,Quảng Bình,Huyện Quảng Ninh,Xã Hàm Ninh
12629,241540608,Vietnam,Quảng Bình,Huyện Quảng Ninh,Xã Duy Ninh
12630,241540609,Vietnam,Quảng Bình,Huyện Quảng Ninh,Xã Gia Ninh
12631,241540610,Vietnam,Quảng Bình,Huyện Quảng Ninh,Xã Trường Xuân
12632,241540611,Vietnam,Quảng Bình,Huyện Quảng Ninh,Xã Hiền Ninh
12633,241540612,Vietnam,Quảng Bình,Huyện Quảng Ninh,Xã Tân Ninh
12634,241540613,Vietnam,Quảng Bình,Huyện Quảng Ninh,Xã Xuân Ninh
12635,241540615,Vietnam,Quảng Bình,Huyện Quảng Ninh,Xã Vạn Ninh
12636,241540701,Vietnam,Quảng Bình,Huyện Lệ Thủy,Thị trấn NT Lệ Ninh
12637,241540702,Vietnam,Quảng Bình,Huyện Lệ Thủy,Thị trấn Kiến Giang
12638,241540703,Vietnam,Quảng Bình,Huyện Lệ Thủy,Xã Hồng Thủy
12639,241540704,Vietnam,Quảng Bình,Huyện Lệ Thủy,Xã Ngư Thủy Bắc
12640,241540705,Vietnam,Quảng Bình,Huyện Lệ Thủy,Xã Hoa Thủy
12641,241540706,Vietnam,Quảng Bình,Huyện Lệ Thủy,Xã Thanh Thủy
12642,241540707,Vietnam,Quảng Bình,Huyện Lệ Thủy,Xã An Thủy
12643,241540708,Vietnam,Quảng Bình,Huyện Lệ Thủy,Xã Phong Thủy
12644,241540709,Vietnam,Quảng Bình,Huyện Lệ Thủy,Xã Cam Thủy
12645,241540710,Vietnam,Quảng Bình,Huyện Lệ Thủy,Xã Ngân Thủy
12646,241540711,Vietnam,Quảng Bình,Huyện Lệ Thủy,Xã Sơn Thủy
12647,241540712,Vietnam,Quảng Bình,Huyện Lệ Thủy,Xã Lộc Thủy
12648,241540713,Vietnam,Quảng Bình,Huyện Lệ Thủy,Xã Ngư Thủy Trung
12649,241540714,Vietnam,Quảng Bình,Huyện Lệ Thủy,Xã Liên Thủy
12650,241540715,Vietnam,Quảng Bình,Huyện Lệ Thủy,Xã Hưng Thủy
12651,241540716,Vietnam,Quảng Bình,Huyện Lệ Thủy,Xã Dương Thủy
12652,241540717,Vietnam,Quảng Bình,Huyện Lệ Thủy,Xã Tân Thủy
12653,241540718,Vietnam,Quảng Bình,Huyện Lệ Thủy,Xã Phú Thủy
12654,241540719,Vietnam,Quảng Bình,Huyện Lệ Thủy,Xã Xuân Thủy
12655,241540720,Vietnam,Quảng Bình,Huyện Lệ Thủy,Xã Mỹ Thủy
12656,241540721,Vietnam,Quảng Bình,Huyện Lệ Thủy,Xã Ngư Thủy Nam
12657,241540722,Vietnam,Quảng Bình,Huyện Lệ Thủy,Xã Mai Thủy
12658,241540723,Vietnam,Quảng Bình,Huyện Lệ Thủy,Xã Sen Thủy
12659,241540724,Vietnam,Quảng Bình,Huyện Lệ Thủy,Xã Thái Thủy
12660,241540725,Vietnam,Quảng Bình,Huyện Lệ Thủy,Xã Kim Thủy
12661,241540726,Vietnam,Quảng Bình,Huyện Lệ Thủy,Xã Trường Thủy
12662,241540727,Vietnam,Quảng Bình,Huyện Lệ Thủy,Xã Văn Thủy
12663,241540728,Vietnam,Quảng Bình,Huyện Lệ Thủy,Xã Lâm Thủy
12664,241540801,Vietnam,Quảng Bình,Thị xã Ba Đồn,Phường Ba Đồn
12665,241540802,Vietnam,Quảng Bình,Thị xã Ba Đồn,Phường Quảng Long
12666,241540803,Vietnam,Quảng Bình,Thị xã Ba Đồn,Phường Quảng Thọ
12667,241540804,Vietnam,Quảng Bình,Thị xã Ba Đồn,Xã Quảng Tiên
12668,241540805,Vietnam,Quảng Bình,Thị xã Ba Đồn,Xã Quảng Trung
12669,241540806,Vietnam,Quảng Bình,Thị xã Ba Đồn,Phường Quảng Phong
12670,241540807,Vietnam,Quảng Bình,Thị xã Ba Đồn,Phường Quảng Thuận
12671,241540808,Vietnam,Quảng Bình,Thị xã Ba Đồn,Xã Quảng Tân
12672,241540809,Vietnam,Quảng Bình,Thị xã Ba Đồn,Xã Quảng Hải
12673,241540810,Vietnam,Quảng Bình,Thị xã Ba Đồn,Xã Quảng Sơn
12674,241540811,Vietnam,Quảng Bình,Thị xã Ba Đồn,Xã Quảng Lộc
12675,241540812,Vietnam,Quảng Bình,Thị xã Ba Đồn,Xã Quảng Thủy
12676,241540813,Vietnam,Quảng Bình,Thị xã Ba Đồn,Xã Quảng Văn
12677,241540814,Vietnam,Quảng Bình,Thị xã Ba Đồn,Phường Quảng Phúc
12678,241540815,Vietnam,Quảng Bình,Thị xã Ba Đồn,Xã Quảng Hòa
12679,241540816,Vietnam,Quảng Bình,Thị xã Ba Đồn,Xã Quảng Minh
12680,241550000,Vietnam,Nghệ An,,
12681,241550101,Vietnam,Nghệ An,Thành phố Vinh,Phường Đông Vĩnh
12682,241550102,Vietnam,Nghệ An,Thành phố Vinh,Phường Hà Huy Tập
12683,241550103,Vietnam,Nghệ An,Thành phố Vinh,Phường Lê Lợi
12684,241550104,Vietnam,Nghệ An,Thành phố Vinh,Phường Quán Bàu
12685,241550105,Vietnam,Nghệ An,Thành phố Vinh,Phường Hưng Bình
12686,241550106,Vietnam,Nghệ An,Thành phố Vinh,Phường Hưng Phúc
12687,241550107,Vietnam,Nghệ An,Thành phố Vinh,Phường Hưng Dũng
12688,241550108,Vietnam,Nghệ An,Thành phố Vinh,Phường Cửa Nam
12689,241550109,Vietnam,Nghệ An,Thành phố Vinh,Phường Quang Trung
12690,241550110,Vietnam,Nghệ An,Thành phố Vinh,Phường Đội Cung
12691,241550111,Vietnam,Nghệ An,Thành phố Vinh,Phường Lê Mao
12692,241550112,Vietnam,Nghệ An,Thành phố Vinh,Phường Trường Thi
12693,241550113,Vietnam,Nghệ An,Thành phố Vinh,Phường Bến Thủy
12694,241550114,Vietnam,Nghệ An,Thành phố Vinh,Phường Hồng Sơn
12695,241550115,Vietnam,Nghệ An,Thành phố Vinh,Phường Trung Đô
12696,241550116,Vietnam,Nghệ An,Thành phố Vinh,Xã Nghi Phú
12697,241550117,Vietnam,Nghệ An,Thành phố Vinh,Xã Hưng Đông
12698,241550118,Vietnam,Nghệ An,Thành phố Vinh,Xã Hưng Lộc
12699,241550119,Vietnam,Nghệ An,Thành phố Vinh,Xã Hưng Hòa
12700,241550120,Vietnam,Nghệ An,Thành phố Vinh,Phường Vinh Tân
12701,241550121,Vietnam,Nghệ An,Thành phố Vinh,Xã Nghi Liên
12702,241550122,Vietnam,Nghệ An,Thành phố Vinh,Xã Nghi Ân
12703,241550123,Vietnam,Nghệ An,Thành phố Vinh,Xã Nghi Kim
12704,241550124,Vietnam,Nghệ An,Thành phố Vinh,Xã Nghi Đức
12705,241550125,Vietnam,Nghệ An,Thành phố Vinh,Xã Hưng Chính
12706,241550201,Vietnam,Nghệ An,Thị xã Cửa Lò,Phường Nghi Thuỷ
12707,241550202,Vietnam,Nghệ An,Thị xã Cửa Lò,Phường Nghi Tân
12708,241550203,Vietnam,Nghệ An,Thị xã Cửa Lò,Phường Thu Thuỷ
12709,241550204,Vietnam,Nghệ An,Thị xã Cửa Lò,Phường Nghi Hòa
12710,241550205,Vietnam,Nghệ An,Thị xã Cửa Lò,Phường Nghi Hải
12711,241550206,Vietnam,Nghệ An,Thị xã Cửa Lò,Phường Nghi Hương
12712,241550301,Vietnam,Nghệ An,Thị xã Thái Hoà,Phường Hoà Hiếu
12713,241550302,Vietnam,Nghệ An,Thị xã Thái Hoà,Phường Quang Phong
12714,241550303,Vietnam,Nghệ An,Thị xã Thái Hoà,Phường Quang Tiến
12715,241550304,Vietnam,Nghệ An,Thị xã Thái Hoà,Xã Nghĩa Hòa
12716,241550305,Vietnam,Nghệ An,Thị xã Thái Hoà,Phường Long Sơn
12717,241550306,Vietnam,Nghệ An,Thị xã Thái Hoà,Xã Nghĩa Tiến
12718,241550307,Vietnam,Nghệ An,Thị xã Thái Hoà,Xã Nghĩa Mỹ
12719,241550308,Vietnam,Nghệ An,Thị xã Thái Hoà,Xã Tây Hiếu
12720,241550309,Vietnam,Nghệ An,Thị xã Thái Hoà,Xã Nghĩa Thuận
12721,241550310,Vietnam,Nghệ An,Thị xã Thái Hoà,Xã Đông Hiếu
12722,241550401,Vietnam,Nghệ An,Huyện Quế Phong,Thị trấn Kim Sơn
12723,241550402,Vietnam,Nghệ An,Huyện Quế Phong,Xã Thông Thụ
12724,241550403,Vietnam,Nghệ An,Huyện Quế Phong,Xã Đồng Văn
12725,241550404,Vietnam,Nghệ An,Huyện Quế Phong,Xã Hạnh Dịch
12726,241550405,Vietnam,Nghệ An,Huyện Quế Phong,Xã Tiền Phong
12727,241550406,Vietnam,Nghệ An,Huyện Quế Phong,Xã Nậm Giải
12728,241550407,Vietnam,Nghệ An,Huyện Quế Phong,Xã Tri Lễ
12729,241550408,Vietnam,Nghệ An,Huyện Quế Phong,Xã Châu Kim
12730,241550409,Vietnam,Nghệ An,Huyện Quế Phong,Xã Mường Nọc
12731,241550410,Vietnam,Nghệ An,Huyện Quế Phong,Xã Quế Sơn
12732,241550411,Vietnam,Nghệ An,Huyện Quế Phong,Xã Châu Thôn
12733,241550412,Vietnam,Nghệ An,Huyện Quế Phong,Xã Nậm Nhoóng
12734,241550413,Vietnam,Nghệ An,Huyện Quế Phong,Xã Quang Phong
12735,241550414,Vietnam,Nghệ An,Huyện Quế Phong,Xã Căm Muộn
12736,241550501,Vietnam,Nghệ An,Huyện Quỳ Châu,Thị trấn Tân Lạc
12737,241550502,Vietnam,Nghệ An,Huyện Quỳ Châu,Xã Châu Bính
12738,241550503,Vietnam,Nghệ An,Huyện Quỳ Châu,Xã Châu Thuận
12739,241550504,Vietnam,Nghệ An,Huyện Quỳ Châu,Xã Châu Hội
12740,241550505,Vietnam,Nghệ An,Huyện Quỳ Châu,Xã Châu Nga
12741,241550506,Vietnam,Nghệ An,Huyện Quỳ Châu,Xã Châu Tiến
12742,241550507,Vietnam,Nghệ An,Huyện Quỳ Châu,Xã Châu Hạnh
12743,241550508,Vietnam,Nghệ An,Huyện Quỳ Châu,Xã Châu Thắng
12744,241550509,Vietnam,Nghệ An,Huyện Quỳ Châu,Xã Châu Phong
12745,241550511,Vietnam,Nghệ An,Huyện Quỳ Châu,Xã Châu Hoàn
12746,241550512,Vietnam,Nghệ An,Huyện Quỳ Châu,Xã Diên Lãm
12747,241550601,Vietnam,Nghệ An,Huyện Kỳ Sơn,Thị trấn Mường Xén
12748,241550602,Vietnam,Nghệ An,Huyện Kỳ Sơn,Xã Mỹ Lý
12749,241550603,Vietnam,Nghệ An,Huyện Kỳ Sơn,Xã Bắc Lý
12750,241550604,Vietnam,Nghệ An,Huyện Kỳ Sơn,Xã Keng Đu
12751,241550605,Vietnam,Nghệ An,Huyện Kỳ Sơn,Xã Đoọc Mạy
12752,241550606,Vietnam,Nghệ An,Huyện Kỳ Sơn,Xã Huồi Tụ
12753,241550607,Vietnam,Nghệ An,Huyện Kỳ Sơn,Xã Mường Lống
12754,241550608,Vietnam,Nghệ An,Huyện Kỳ Sơn,Xã Na Loi
12755,241550609,Vietnam,Nghệ An,Huyện Kỳ Sơn,Xã Nậm Cắn
12756,241550610,Vietnam,Nghệ An,Huyện Kỳ Sơn,Xã Bảo Nam
12757,241550611,Vietnam,Nghệ An,Huyện Kỳ Sơn,Xã Phà Đánh
12758,241550612,Vietnam,Nghệ An,Huyện Kỳ Sơn,Xã Bảo Thắng
12759,241550613,Vietnam,Nghệ An,Huyện Kỳ Sơn,Xã Hữu Lập
12760,241550614,Vietnam,Nghệ An,Huyện Kỳ Sơn,Xã Tà Cạ
12761,241550615,Vietnam,Nghệ An,Huyện Kỳ Sơn,Xã Chiêu Lưu
12762,241550616,Vietnam,Nghệ An,Huyện Kỳ Sơn,Xã Mường Típ
12763,241550617,Vietnam,Nghệ An,Huyện Kỳ Sơn,Xã Hữu Kiệm
12764,241550618,Vietnam,Nghệ An,Huyện Kỳ Sơn,Xã Tây Sơn
12765,241550619,Vietnam,Nghệ An,Huyện Kỳ Sơn,Xã Mường Ải
12766,241550620,Vietnam,Nghệ An,Huyện Kỳ Sơn,Xã Na Ngoi
12767,241550701,Vietnam,Nghệ An,Huyện Tương Dương,Thị trấn Hòa Bình
12768,241550702,Vietnam,Nghệ An,Huyện Tương Dương,Xã Mai Sơn
12769,241550703,Vietnam,Nghệ An,Huyện Tương Dương,Xã Nhôn Mai
12770,241550704,Vietnam,Nghệ An,Huyện Tương Dương,Xã Hữu Khuông
12771,241550705,Vietnam,Nghệ An,Huyện Tương Dương,Xã Yên Tĩnh
12772,241550706,Vietnam,Nghệ An,Huyện Tương Dương,Xã Nga My
12773,241550707,Vietnam,Nghệ An,Huyện Tương Dương,Xã Xiêng My
12774,241550708,Vietnam,Nghệ An,Huyện Tương Dương,Xã Lưỡng Minh
12775,241550709,Vietnam,Nghệ An,Huyện Tương Dương,Xã Yên Hòa
12776,241550710,Vietnam,Nghệ An,Huyện Tương Dương,Xã Yên Na
12777,241550711,Vietnam,Nghệ An,Huyện Tương Dương,Xã Lưu Kiền
12778,241550712,Vietnam,Nghệ An,Huyện Tương Dương,Xã Thạch Giám
12779,241550714,Vietnam,Nghệ An,Huyện Tương Dương,Xã Tam Thái
12780,241550715,Vietnam,Nghệ An,Huyện Tương Dương,Xã Tam Đình
12781,241550716,Vietnam,Nghệ An,Huyện Tương Dương,Xã Yên Thắng
12782,241550717,Vietnam,Nghệ An,Huyện Tương Dương,Xã Tam Quang
12783,241550718,Vietnam,Nghệ An,Huyện Tương Dương,Xã Tam Hợp
12784,241550801,Vietnam,Nghệ An,Huyện Nghĩa Đàn,Thị trấn Nghĩa Đàn
12785,241550802,Vietnam,Nghệ An,Huyện Nghĩa Đàn,Xã Nghĩa Mai
12786,241550803,Vietnam,Nghệ An,Huyện Nghĩa Đàn,Xã Nghĩa Yên
12787,241550804,Vietnam,Nghệ An,Huyện Nghĩa Đàn,Xã Nghĩa Lạc
12788,241550805,Vietnam,Nghệ An,Huyện Nghĩa Đàn,Xã Nghĩa Lâm
12789,241550806,Vietnam,Nghệ An,Huyện Nghĩa Đàn,Xã Nghĩa Sơn
12790,241550807,Vietnam,Nghệ An,Huyện Nghĩa Đàn,Xã Nghĩa Lợi
12791,241550808,Vietnam,Nghệ An,Huyện Nghĩa Đàn,Xã Nghĩa Bình
12792,241550809,Vietnam,Nghệ An,Huyện Nghĩa Đàn,Xã Nghĩa Thọ
